id,alias,name,image_url,url,review_count,categories_0_alias,coordinates_latitude,coordinates_longitude,price,location_city,location_zip_code,location_country,location_state,location_display_address_0,wifi,credit_card,noise_level,rolled_amount,selected_amount
tB9mfTIfFCaUasOakH2iHg,peets-coffee-san-francisco-16,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/g10jb_IcsxRMcGdr5lv9iA/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-16?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,103,coffee,37.79345,-122.397,$,San Francisco,94111,US,CA,1 California,yes,yes,average,0,0
z7yT8d8gIWEMjK6VIsPsCg,rise-and-grind-coffee-and-tea-san-francisco-5,Rise & Grind Coffee and Tea,https://s3-media2.fl.yelpcdn.com/bphoto/uaoXRlbmoLG7HjxxbT_s7g/o.jpg,https://www.yelp.com/biz/rise-and-grind-coffee-and-tea-san-francisco-5?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,32,coffee,37.75586,-122.415,$,San Francisco,94110,US,CA,2598 Folsom St,yes,yes,average,0,0
W9FJjqLEgP9g6pTj45gP4A,bluestone-lane-san-francisco-3,Bluestone Lane,https://s3-media2.fl.yelpcdn.com/bphoto/WldNYC6UQUfghxuS61K58Q/o.jpg,https://www.yelp.com/biz/bluestone-lane-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,98,coffee,37.78782,-122.403,$$,San Francisco,94103,US,CA,685 Market St,,,,0,0
XOm3hqZSPeByJe4QDubhaQ,starbucks-san-francisco-274,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/MDYdpY20eWvUoxEzzFlbcA/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-274?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,135,coffee,37.79929,-122.449,$,San Francisco,94129,US,CA,1 Letterman Dr,yes,yes,average,0,0
mjih0yEQhxnoZU5xxnR21w,starbucks-san-francisco-52,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/A20TMwA5AItK2NMCwozElg/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-52?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,176,coffee,37.76102,-122.435,$,San Francisco,94114,US,CA,4094 18th St,yes,yes,average,0,0
LFUXTp3kBIC06ykrorH6Ww,ritual-coffee-roasters-san-francisco-6,Ritual Coffee Roasters,https://s3-media4.fl.yelpcdn.com/bphoto/TxXmxn-_Z8uDTTS3CC86aQ/o.jpg,https://www.yelp.com/biz/ritual-coffee-roasters-san-francisco-6?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,85,coffeeroasteries,37.77052,-122.444,$$,San Francisco,94117,US,CA,1300 Haight St,no,yes,average,0,0
HOy1BVWPKlaDsapefCpzvA,starbucks-san-francisco-118,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/WJq8wQgAhGkkpo1eIO3Oug/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-118?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,182,coffee,37.76291,-122.41,$,San Francisco,94110,US,CA,2727 Mariposa St,yes,yes,average,0,0
eD-2M5raT0yHD9mEAmWtWw,starbucks-san-francisco-241,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/Tl7ZMMnX9qMBBIpq5rLy4g/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-241?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,154,coffee,37.79764,-122.43,$,San Francisco,94123,US,CA,1899 Union St,yes,yes,average,0,0
x5qQ_bxeVafpfUN63hYnoA,peets-coffee-san-francisco-19,Peet's Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/JPl8ileY46SfSU2tEMOuRA/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-19?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,91,coffee,37.79158,-122.399,$,San Francisco,94111,US,CA,22 Battery St,,,,0,0
k7u18ZGlaUTYjBCmrUc3Pg,tilden-cafe-san-francisco-2,Tilden Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/0037Tv_62OS0hgLTtZeK9g/o.jpg,https://www.yelp.com/biz/tilden-cafe-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,47,coffee,37.78557,-122.412,$,San Francisco,94102,US,CA,345 Taylor St,yes,yes,quiet,0,0
fhbqsC93Zgsi37qMnB7s5w,rs94109-san-francisco-2,RS94109,https://s3-media3.fl.yelpcdn.com/bphoto/3HxPtm0xO5MlppqvgoPMxA/o.jpg,https://www.yelp.com/biz/rs94109-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,27,vinyl_records,37.78575,-122.418,$,San Francisco,94109,US,CA,835 Larkin St,yes,yes,loud,0,0
yfe1OCxNElTa372DL5reYA,foodhall-san-francisco,Foodhall,https://s3-media2.fl.yelpcdn.com/bphoto/GZYp_Mz6ah6sj_YFYkdV_A/o.jpg,https://www.yelp.com/biz/foodhall-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,85,coffee,37.76507,-122.422,$$,San Francisco,94103,US,CA,3100 16th St,,,,0,0
mEHXXc6H975yW2yjzENCxA,cumaica-coffee-san-francisco-8,Cumaica Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/V_SrSW-42pFi8P6zcFO7FA/o.jpg,https://www.yelp.com/biz/cumaica-coffee-san-francisco-8?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,123,coffeeroasteries,37.78323,-122.461,$,San Francisco,94118,US,CA,200 Clement St,no,yes,average,0,0
jFVOo4dUGCXIU1aDcM1xSA,blue-bottle-coffee-san-francisco-24,Blue Bottle Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/kCg9hywVbLNVg9PUGulcTg/o.jpg,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-24?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,105,coffee,37.79209,-122.435,$$,San Francisco,94115,US,CA,2453 Fillmore St,no,yes,average,0,0
ddjCF9cJbEnVorV1h__dcg,peets-coffee-san-francisco-20,Peet's Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/VKqCm1niIpcUTUfnP5Fnow/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-20?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,81,coffee,37.77343,-122.439,$,San Francisco,94107,US,CA,310 Broderick St,,,,0,0
2GFfys-T6Nj388tai5ztcA,happy-donuts-san-francisco-16,Happy Donuts,https://s3-media2.fl.yelpcdn.com/bphoto/VDH_uTcwWKNUTz2DhfQSAg/o.jpg,https://www.yelp.com/biz/happy-donuts-san-francisco-16?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,58,donuts,37.70881,-122.405,$,San Francisco,94134,US,CA,2600 Bayshore Blvd,no,,,0,0
KXJ8jFVrHEUGh9EXtUwmDw,moka-coffee-san-francisco,Moka Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/TtgQ2szHVYaGZ-HuE_Zaww/o.jpg,https://www.yelp.com/biz/moka-coffee-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,168,coffee,37.79171,-122.421,$,San Francisco,94109,US,CA,1605 Polk St,yes,yes,average,0,0
-R1A3E_RnFP9Ub46Jm1kVw,the-daily-habit-san-francisco,The Daily Habit,https://s3-media4.fl.yelpcdn.com/bphoto/jg_IDJQhtBv4TyWGf0WW8w/o.jpg,https://www.yelp.com/biz/the-daily-habit-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,35,coffee,37.79588,-122.399,$,San Francisco,94111,US,CA,1 Maritime Plz,,,,0,0
KRXjuE6U-wFwD2rrR_Kl1A,peets-coffee-san-francisco-18,Peet's Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/LetpZcv-S-NxRgVlQpnCkA/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-18?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,92,coffee,37.79469,-122.399,$,San Francisco,94111,US,CA,Two Embarcadero Ctr,yes,yes,average,0,0
N_0oOV4x0niBfrU4-T5hFg,starbucks-san-francisco-120,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/3NtxZzD6UhfP2ridwPl77w/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-120?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,119,coffee,37.77025,-122.403,$,San Francisco,94103,US,CA,689 Townsend,yes,yes,average,0,0
hSKammh8iYHvama9BY4VMg,la-boulangerie-de-san-francisco-hayes-valley-san-francisco,La Boulangerie De San Francisco - Hayes Valley,https://s3-media4.fl.yelpcdn.com/bphoto/KFO2Trv-aMcXhSrXM7SJvw/o.jpg,https://www.yelp.com/biz/la-boulangerie-de-san-francisco-hayes-valley-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,187,breakfast_brunch,37.7767,-122.425,$$,San Francisco,94102,US,CA,500 Hayes St,yes,yes,average,0,0
S_KR9tuaPqEGACNrux24mA,cafe-lambretta-san-francisco-3,Cafe Lambretta,https://s3-media2.fl.yelpcdn.com/bphoto/HfqvudVyjTqMXlYDeoT54Q/o.jpg,https://www.yelp.com/biz/cafe-lambretta-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,63,coffee,37.78049,-122.391,$$,San Francisco,94107,US,CA,700 2nd St,no,yes,average,0,0
Dkte2ZWlJdKG2NTSYLF3lQ,notes-from-underground-san-francisco-2,notes From Underground,https://s3-media3.fl.yelpcdn.com/bphoto/7t7yrTe2NXCyTOyE1vNlIA/o.jpg,https://www.yelp.com/biz/notes-from-underground-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,103,coffee,37.79741,-122.424,$,San Francisco,94109,US,CA,2399 Van Ness Ave,yes,yes,average,0,0
ch6WIAsv-q1yJZ2STzGfGg,dna-pizza-san-francisco,DNA Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/P0mZe2sGqvxrjyvIgqVFFg/o.jpg,https://www.yelp.com/biz/dna-pizza-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,397,pizza,37.7711,-122.413,$,San Francisco,94103,US,CA,371 11th St,no,,,0,0
RTBuM9xkfrJCsRXb-my7FQ,joe-and-the-juice-san-francisco-3,JOE & THE JUICE,https://s3-media1.fl.yelpcdn.com/bphoto/0Oxf5q74Un3xSfMRXDaXNg/o.jpg,https://www.yelp.com/biz/joe-and-the-juice-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,213,coffee,37.78969,-122.394,$$,San Francisco,94105,US,CA,301 Howard St,yes,yes,average,0,0
3tdkb5CBqIw0FB7fIwGqOQ,peets-coffee-san-francisco-26,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/ZaxZz9dgaqsrU3vNfc8TJg/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-26?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,92,coffee,37.79649,-122.422,$,San Francisco,94109,US,CA,2139C Polk St,yes,yes,average,0,0
obYQaSOevgeWyssKIbGXxA,cafe-alma-san-francisco,Cafe Alma,https://s3-media2.fl.yelpcdn.com/bphoto/fgUckHGMhaqcWUPMgy1DIw/o.jpg,https://www.yelp.com/biz/cafe-alma-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,23,cafes,37.73206,-122.375,$$,San Francisco,94124,US,CA,888 Innes Ave,yes,yes,average,0,0
TU07bIxGhyYrdbzPH1-fcQ,latte-express-san-francisco-2,Latte Express,https://s3-media2.fl.yelpcdn.com/bphoto/C9P5y66dkxe7qQ-sWOAsJg/o.jpg,https://www.yelp.com/biz/latte-express-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,111,coffee,37.77779,-122.396,$,San Francisco,94107,US,CA,648 4th St,,,,0,0
GNlmRz_DIkNT1PsLhR2zSw,ma-velous-coffee-and-little-griddle-san-francisco,Maâ€™velous Coffee & Little Griddle,https://s3-media3.fl.yelpcdn.com/bphoto/23zVVwUTbyEnY2EpX4FRyA/o.jpg,https://www.yelp.com/biz/ma-velous-coffee-and-little-griddle-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,75,tradamerican,37.77628,-122.418,$$,San Francisco,94102,US,CA,1408 Market St,no,yes,average,0,0
ECGj_uOTX47MayVCLZei4g,bread-n-chu-san-francisco,Bread Nâ€™ Chu,https://s3-media1.fl.yelpcdn.com/bphoto/5SJ9RPnC8uFcIcNKESP-uA/o.jpg,https://www.yelp.com/biz/bread-n-chu-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,78,sandwiches,37.78241,-122.48,$$,San Francisco,94121,US,CA,1900 Clement St,,,,0,0
DHxyutuIiPXkoRu8yyf8WQ,joe-and-the-juice-san-francisco-6,JOE & THE JUICE,https://s3-media3.fl.yelpcdn.com/bphoto/ElDY-py09V_SgS5U9fT2Fg/o.jpg,https://www.yelp.com/biz/joe-and-the-juice-san-francisco-6?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,229,coffee,37.79137,-122.403,$$,San Francisco,94104,US,CA,235 Montgomery St,yes,yes,average,0,0
T5_ulqpuMDVyITg479YL-Q,planet-cafe-san-francisco,Planet Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/JFXvpQyah74tucpzJC6iSw/o.jpg,https://www.yelp.com/biz/planet-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,24,internetcafe,37.77571,-122.423,$$,San Francisco,94102,US,CA,244 Gough St,yes,yes,average,0,0
hCINmYIcLahGGN9c6w3xKQ,chats-roasting-company-san-francisco,Chat's Roasting Company,https://s3-media3.fl.yelpcdn.com/bphoto/QgVjn-5A3lEp_0HV39ty6A/o.jpg,https://www.yelp.com/biz/chats-roasting-company-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,103,bakeries,37.76235,-122.398,$,San Francisco,94107,US,CA,301 Arkansas St,yes,yes,average,0,0
CUZp7vzZMY4ihzKtLEVk3A,peets-coffee-san-francisco-36,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/Qhi-h3AIPjTsHg13hIt6vQ/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-36?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,84,coffee,37.78869,-122.422,$,San Francisco,94109,US,CA,1400 Van Ness Ave,yes,yes,quiet,0,0
jM9XHX03w300rvDKAzE1sQ,double-shot-coffee-san-francisco,Double Shot Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/4XnPCHZdjSW0NmKL6Xgd2g/o.jpg,https://www.yelp.com/biz/double-shot-coffee-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,64,coffee,37.72483,-122.434,$,San Francisco,94112,US,CA,4587 Mission St,yes,yes,average,0,0
oFBA0gy9tyD89lmlLmb-Og,muddy-waters-coffee-house-san-francisco,Muddy Waters Coffee House,https://s3-media3.fl.yelpcdn.com/bphoto/FQnDk8ioTFlzd03DON749w/o.jpg,https://www.yelp.com/biz/muddy-waters-coffee-house-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,302,coffee,37.7645,-122.422,$,San Francisco,94110,US,CA,521 Valencia St,yes,no,average,0,0
mwcs84yDiQXfBFwkl_Cvsw,muddys-coffee-house-san-francisco-2,Muddy's Coffee House,https://s3-media2.fl.yelpcdn.com/bphoto/aD389uw0rrSPl4xiiQ0q6g/o.jpg,https://www.yelp.com/biz/muddys-coffee-house-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,178,coffee,37.75185,-122.421,$,San Francisco,94110,US,CA,1304 Valencia St,yes,no,average,0,0
o21s8f-8zwqX0nlnN_2icA,starbucks-san-francisco-134,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/hw-siuM0DJdxhz1rSpRcFA/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-134?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,101,coffee,37.78961,-122.402,$,San Francisco,94104,US,CA,44 Montgomery St,yes,yes,average,0,0
50zXDc6IqJl7hTho6Xb7bQ,little-sweet-san-francisco-16,Little Sweet,https://s3-media1.fl.yelpcdn.com/bphoto/ly2iK-XZXvcAhf_A4rPflA/o.jpg,https://www.yelp.com/biz/little-sweet-san-francisco-16?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,92,bubbletea,37.76493,-122.467,$$,San Francisco,94122,US,CA,1253 9th Ave,yes,yes,average,0,0
eYTJwqW-bJ2iUNk7wrqh8Q,sutter-cafe-san-francisco,Sutter Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/GtDWtiobOSM_M0uzWS7bFg/o.jpg,https://www.yelp.com/biz/sutter-cafe-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,39,desserts,37.78971,-122.406,$,San Francisco,94108,US,CA,330 Sutter St,,,,0,0
4xCg6hKEjbJW3DAeivAGBg,aroma-tea-shop-san-francisco-6,Aroma Tea Shop,https://s3-media1.fl.yelpcdn.com/bphoto/9rSVwJzszcocKY1CPJinBA/o.jpg,https://www.yelp.com/biz/aroma-tea-shop-san-francisco-6?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,19,coffee,37.80743,-122.417,$$,San Francisco,94133,US,CA,430 Beach St,,,,0,0
JRMyfMidCnVwBo9luOluTQ,the-spanish-table-san-francisco-3,The Spanish Table,https://s3-media1.fl.yelpcdn.com/bphoto/HNysp3N5hi9X3LB4EUTz0w/o.jpg,https://www.yelp.com/biz/the-spanish-table-san-francisco-3?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,44,beer_and_wine,37.78336,-122.461,$$,San Francisco,94118,US,CA,130 Clement St,,,,0,0
GYF3jfnzLp-iz2YTkux_BA,peets-coffee-san-francisco-29,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/ph05uUcsIfIpvk9v2z_qxQ/o.jpg,https://www.yelp.com/biz/peets-coffee-san-francisco-29?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,87,coffee,37.77072,-122.408,$,San Francisco,94103,US,CA,555 9th St,yes,yes,average,0,0
C36BK5luxi-8apVMMhsizQ,starbucks-san-francisco-154,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/L9tKVlmWk_EEXNb-Jr1Wmg/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-154?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,120,coffee,37.79131,-122.392,$,San Francisco,94105,US,CA,201 Spear St,yes,yes,average,0,0
eEcYruNImvfVGPZ8RmjBBw,starbucks-san-francisco-141,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/vpuYCDv3MIeBam4QsiTqhQ/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-141?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,65,coffee,37.78991,-122.395,$,San Francisco,94105,US,CA,199 Fremont St,yes,yes,average,0,0
MKKlMZj71xQLWBnuBaQRjQ,tokyo-futon-and-tea-san-francisco-2,Tokyo Futon & Tea,https://s3-media2.fl.yelpcdn.com/bphoto/4wfurL5OjmgFFSe9EG0ZuA/o.jpg,https://www.yelp.com/biz/tokyo-futon-and-tea-san-francisco-2?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,45,furniture,37.75806,-122.422,$$,San Francisco,94110,US,CA,924 Valencia St,,,,0,0
0sIK9d0iaFOSUiu3RgA2aA,el-cafetazo-san-francisco,El Cafetazo,https://s3-media1.fl.yelpcdn.com/bphoto/ntBFm-UhOfp7d46F_W1nWg/o.jpg,https://www.yelp.com/biz/el-cafetazo-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,88,coffee,37.76476,-122.421,$,San Francisco,94103,US,CA,3078 16th St,,,,0,0
L0Y3bx42EeavcioZUHmjFQ,everbowl-san-francisco,Everbowl,https://s3-media1.fl.yelpcdn.com/bphoto/E22-fDKQhMIIL4ZJ4449Aw/o.jpg,https://www.yelp.com/biz/everbowl-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,22,acaibowls,37.78679,-122.407,$$,San Francisco,94102,US,CA,170 O'Farrell St,,,,0,0
Dq4nwjdpoA1xqmPguJwf6w,tan-tan-coffee-shop-san-francisco,Tan Tan Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/OHOpyzISId-vLAVqatBVFw/o.jpg,https://www.yelp.com/biz/tan-tan-coffee-shop-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,65,coffee,37.78496,-122.432,$,San Francisco,94115,US,CA,1825 Post St,no,no,quiet,0,0
VdNIxDG9VwMWhKHeBmVrtg,starbucks-san-francisco-135,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/rmLsrJxsbpqnNXcI6VndNA/o.jpg,https://www.yelp.com/biz/starbucks-san-francisco-135?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,128,coffee,37.75134,-122.432,$,San Francisco,94114,US,CA,3995 24th St,yes,yes,average,0,0
dwccEjnsEmuDaAxY3d4JRw,chocolate-chair-san-francisco,Chocolate Chair,https://s3-media1.fl.yelpcdn.com/bphoto/eZBrXLtuayeAhcmh-okVRA/o.jpg,https://www.yelp.com/biz/chocolate-chair-san-francisco?adjust_creative=7szgsruXO1Hyi8ghtcTjRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7szgsruXO1Hyi8ghtcTjRg,346,desserts,37.78509,-122.431,$,San Francisco,94115,US,CA,1737 Post St,,,,0,0
